2019-12-11 13:25:55.052529 - Python Partest Version 0.5
Setting up test: runsperthread=1 threads=50 totalruns=50 payload=[{'bucketname': 'testbucketohiodap' 'key': '562sales_1000.csv'}]

Raw results of each run:
1_run_id,2_thread_id,containerID,contextSwitches,contextSwitchesDelta,cpuCores,cpuIdle,cpuIdleDelta,cpuIowait,cpuIowaitDelta,cpuIrq,cpuIrqDelta,cpuKrn,cpuKrnDelta,cpuModel,cpuNice,cpuNiceDelta,cpuSoftIrq,cpuSoftIrqDelta,cpuType,cpuUsr,cpuUsrDelta,frameworkRuntime,freeMemory,latency,majorPageFaults,majorPageFaultsDelta,message,newcontainer,pageFaults,pageFaultsDelta,payload,roundTripTime,runtime,totalMemory,userRuntime,uuid,value,vmID,vmcpusteal,vmcpustealDelta,vmuptime
0,2,2019/12/11/[$LATEST]ac39a705e8f745b3879d8bba2155e963,49478,109,2,1400764,29,5,0,0,0,189,0,62,0,0,7,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,481,5,5,2967284,7521.07,690,0,bucketname is = testbucketohiodap! This is an attributed added to the Inspector!,0,85568,39,{'bucketname': 'testbucketohiodap'; 'key': '562sales_1000.csv'},7694.07,173,3230668,167,2db91a33-9b02-4b4f-b11b-7f746796d578,Bucket: testbucketohiodap key:562sales_1000.csv processed. record 0 = ,0wnXSd,73,0,1576092542
0,0,2019/12/11/[$LATEST]ac39a705e8f745b3879d8bba2155e963,49728,100,2,1400814,27,5,0,0,0,190,0,62,0,0,8,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,486,4,4,2967136,8117.75,690,0,bucketname is = testbucketohiodap! This is an attributed added to the Inspector!,0,85791,75,{'bucketname': 'testbucketohiodap'; 'key': '562sales_1000.csv'},8286.75,169,3230668,164,2db91a33-9b02-4b4f-b11b-7f746796d578,Bucket: testbucketohiodap key:562sales_1000.csv processed. record 0 = ,0wnXSd,73,0,1576092542
0,7,2019/12/11/[$LATEST]11e1823978914a42a445694f30282b32,39651,79,2,703221,12,5,0,0,0,149,0,62,0,0,7,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,464,13,6,2965524,8145.64,690,0,bucketname is = testbucketohiodap! This is an attributed added to the Inspector!,0,85075,72,{'bucketname': 'testbucketohiodap'; 'key': '562sales_1000.csv'},8287.64,142,3230668,136,af546f5b-ed47-41a5-bc94-5675b4388b51,Bucket: testbucketohiodap key:562sales_1000.csv processed. record 0 = ,zOBqdS,43,0,1576096031
0,3,2019/12/11/[$LATEST]6fbb7e0a98fc418baeb3d83f421cca76,28150,284,2,1089305,16,6,0,0,0,163,0,62,0,0,2,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,279,34,5,2992468,8178.07,689,0,bucketname is = testbucketohiodap! This is an attributed added to the Inspector!,0,73735,562,{'bucketname': 'testbucketohiodap'; 'key': '562sales_1000.csv'},8434.07,256,3230668,250,26a8432a-aac5-4be2-912b-3486ece53063,Bucket: testbucketohiodap key:562sales_1000.csv processed. record 0 = ,GBOvFb,44,0,1576094101
0,1,2019/12/11/[$LATEST]11e1823978914a42a445694f30282b32,39399,127,2,703194,21,5,0,0,0,148,0,62,0,0,6,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,452,11,4,2965556,8300.26,690,0,bucketname is = testbucketohiodap! This is an attributed added to the Inspector!,0,84838,53,{'bucketname': 'testbucketohiodap'; 'key': '562sales_1000.csv'},8467.26,167,3230668,163,af546f5b-ed47-41a5-bc94-5675b4388b51,Bucket: testbucketohiodap key:562sales_1000.csv processed. record 0 = ,zOBqdS,42,1,1576096031
0,4,2019/12/11/[$LATEST]6127c9684d494e77ab89949d0c9781eb,42915,103,2,1168745,14,6,0,0,0,183,0,62,0,0,4,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,520,9,3,2977752,8350.69,689,0,bucketname is = testbucketohiodap! This is an attributed added to the Inspector!,0,84705,15,{'bucketname': 'testbucketohiodap'; 'key': '562sales_1000.csv'},8467.69,117,3230668,113,7e8f1dcc-88b4-4d7b-9e6d-75d1a1b62ee2,Bucket: testbucketohiodap key:562sales_1000.csv processed. record 0 = ,dYNppJ,57,0,1576093703
0,5,2019/12/11/[$LATEST]ac39a705e8f745b3879d8bba2155e963,49942,91,2,1400859,19,5,0,0,0,190,0,62,0,0,8,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,490,9,4,2967120,8329.26,690,0,bucketname is = testbucketohiodap! This is an attributed added to the Inspector!,0,86044,76,{'bucketname': 'testbucketohiodap'; 'key': '562sales_1000.csv'},8480.26,151,3230668,147,2db91a33-9b02-4b4f-b11b-7f746796d578,Bucket: testbucketohiodap key:562sales_1000.csv processed. record 0 = ,0wnXSd,73,0,1576092542
0,6,2019/12/11/[$LATEST]6127c9684d494e77ab89949d0c9781eb,43106,128,2,1168793,20,6,0,0,0,183,0,62,0,0,4,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,529,5,4,2978048,8498.68,689,0,bucketname is = testbucketohiodap! This is an attributed added to the Inspector!,0,84903,20,{'bucketname': 'testbucketohiodap'; 'key': '562sales_1000.csv'},8626.68,128,3230668,124,7e8f1dcc-88b4-4d7b-9e6d-75d1a1b62ee2,Bucket: testbucketohiodap key:562sales_1000.csv processed. record 0 = ,dYNppJ,57,0,1576093703
0,10,2019/12/11/[$LATEST]11e1823978914a42a445694f30282b32,39839,85,2,703248,19,5,0,0,0,149,0,62,0,0,7,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,478,3,4,2965152,8474.53,690,0,bucketname is = testbucketohiodap! This is an attributed added to the Inspector!,0,85325,68,{'bucketname': 'testbucketohiodap'; 'key': '562sales_1000.csv'},8598.53,124,3230668,119,af546f5b-ed47-41a5-bc94-5675b4388b51,Bucket: testbucketohiodap key:562sales_1000.csv processed. record 0 = ,zOBqdS,43,0,1576096031
0,8,2019/12/11/[$LATEST]6127c9684d494e77ab89949d0c9781eb,43323,124,2,1168832,19,6,0,0,0,183,0,62,0,0,4,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,534,6,4,2977800,8576.57,689,0,bucketname is = testbucketohiodap! This is an attributed added to the Inspector!,0,85100,6,{'bucketname': 'testbucketohiodap'; 'key': '562sales_1000.csv'},8708.57,132,3230668,127,7e8f1dcc-88b4-4d7b-9e6d-75d1a1b62ee2,Bucket: testbucketohiodap key:562sales_1000.csv processed. record 0 = ,dYNppJ,57,0,1576093703
