2019-12-11 13:28:29.391451 - Python Partest Version 0.5
Setting up test: runsperthread=1 threads=50 totalruns=50 payload=[{'bucketname': 'testbucketohiodap' 'key': '562sales_50000.csv'}]

Raw results of each run:
1_run_id,2_thread_id,containerID,contextSwitches,contextSwitchesDelta,cpuCores,cpuIdle,cpuIdleDelta,cpuIowait,cpuIowaitDelta,cpuIrq,cpuIrqDelta,cpuKrn,cpuKrnDelta,cpuModel,cpuNice,cpuNiceDelta,cpuSoftIrq,cpuSoftIrqDelta,cpuType,cpuUsr,cpuUsrDelta,frameworkRuntime,freeMemory,latency,majorPageFaults,majorPageFaultsDelta,message,newcontainer,pageFaults,pageFaultsDelta,payload,roundTripTime,runtime,totalMemory,userRuntime,uuid,value,vmID,vmcpusteal,vmcpustealDelta,vmuptime
0,1,2019/12/11/[$LATEST]1b9323ad8ef94cae901f9d4a3059db83,24694,460,2,849859,32,5,0,0,0,134,0,62,0,0,3,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,363,71,5,2987372,6329.66,685,1,bucketname is = testbucketohiodap! This is an attributed added to the Inspector!,0,74795,2190,{'bucketname': 'testbucketohiodap'; 'key': '562sales_10000.csv'},6864.66,535,3230668,527,8b98ab2a-f74c-4abd-9182-73845a67cd3b,Bucket: testbucketohiodap key:562sales_10000.csv processed. record 0 = ,8wCPlU,32,0,1576095454
0,2,2019/12/11/[$LATEST]1b9323ad8ef94cae901f9d4a3059db83,25311,251,2,849952,23,5,0,0,0,135,2,62,0,0,3,2,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,435,26,4,2978720,7462.33,686,0,bucketname is = testbucketohiodap! This is an attributed added to the Inspector!,0,77177,2381,{'bucketname': 'testbucketohiodap'; 'key': '562sales_10000.csv'},7740.33,278,3230668,274,8b98ab2a-f74c-4abd-9182-73845a67cd3b,Bucket: testbucketohiodap key:562sales_10000.csv processed. record 0 = ,8wCPlU,32,0,1576095454
0,3,2019/12/11/[$LATEST]1b9323ad8ef94cae901f9d4a3059db83,25728,333,2,849981,24,5,0,0,0,138,0,62,0,0,5,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,462,24,9,2970876,7509.05,686,0,bucketname is = testbucketohiodap! This is an attributed added to the Inspector!,0,79741,1421,{'bucketname': 'testbucketohiodap'; 'key': '562sales_10000.csv'},7774.05,265,3230668,256,8b98ab2a-f74c-4abd-9182-73845a67cd3b,Bucket: testbucketohiodap key:562sales_10000.csv processed. record 0 = ,8wCPlU,32,0,1576095454
0,8,2019/12/11/[$LATEST]103441783b70486ebf03980f4b236b97,32214,265,2,1088306,18,6,0,0,0,163,2,62,0,0,5,2,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,483,31,6,2969980,7644.35,695,0,bucketname is = testbucketohiodap! This is an attributed added to the Inspector!,0,80668,2589,{'bucketname': 'testbucketohiodap'; 'key': '562sales_10000.csv'},7917.35,273,3230668,266,d960b440-8801-4b22-8b4c-1e7e3dba2097,Bucket: testbucketohiodap key:562sales_10000.csv processed. record 0 = ,7T8RN8,18,1,1576094262
0,0,2019/12/11/[$LATEST]73f4ba2564db4ae3b1d1517bb751527b,34381,318,2,1148957,30,5,0,0,0,167,1,62,0,0,7,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,473,25,8,2967324,7675.94,689,0,bucketname is = testbucketohiodap! This is an attributed added to the Inspector!,0,81254,1578,{'bucketname': 'testbucketohiodap'; 'key': '562sales_10000.csv'},7981.94,306,3230668,298,483e8892-3216-444b-824c-0e3788b30bd2,Bucket: testbucketohiodap key:562sales_10000.csv processed. record 0 = ,QI3xXB,22,0,1576093958
0,12,2019/12/11/[$LATEST]1b9323ad8ef94cae901f9d4a3059db83,26245,173,2,850034,34,5,0,0,0,139,0,62,0,0,7,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,486,23,6,2965048,7680.72,686,0,bucketname is = testbucketohiodap! This is an attributed added to the Inspector!,0,81354,1670,{'bucketname': 'testbucketohiodap'; 'key': '562sales_10000.csv'},7971.72,291,3230668,284,8b98ab2a-f74c-4abd-9182-73845a67cd3b,Bucket: testbucketohiodap key:562sales_10000.csv processed. record 0 = ,8wCPlU,32,0,1576095454
0,6,2019/12/11/[$LATEST]103441783b70486ebf03980f4b236b97,32575,275,2,1088346,26,6,0,0,0,165,0,62,0,0,8,2,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,514,29,4,2961564,7953.65,695,0,bucketname is = testbucketohiodap! This is an attributed added to the Inspector!,0,83437,1006,{'bucketname': 'testbucketohiodap'; 'key': '562sales_10000.csv'},8251.65,298,3230668,293,d960b440-8801-4b22-8b4c-1e7e3dba2097,Bucket: testbucketohiodap key:562sales_10000.csv processed. record 0 = ,7T8RN8,19,0,1576094262
0,4,2019/12/11/[$LATEST]73f4ba2564db4ae3b1d1517bb751527b,34800,238,2,1148995,24,5,0,0,0,169,0,62,0,0,8,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,499,28,5,2961072,7999.73,689,0,bucketname is = testbucketohiodap! This is an attributed added to the Inspector!,0,83010,770,{'bucketname': 'testbucketohiodap'; 'key': '562sales_10000.csv'},8274.73,275,3230668,269,483e8892-3216-444b-824c-0e3788b30bd2,Bucket: testbucketohiodap key:562sales_10000.csv processed. record 0 = ,QI3xXB,22,0,1576093958
0,13,2019/12/11/[$LATEST]d41946e225da432fafb2aafa049baac3,38838,215,2,470065,26,5,0,0,0,135,1,62,0,0,7,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,558,17,10,2971420,7939.85,697,0,bucketname is = testbucketohiodap! This is an attributed added to the Inspector!,0,86130,935,{'bucketname': 'testbucketohiodap'; 'key': '562sales_10000.csv'},8175.85,236,3230668,225,d55b484b-0190-4836-9159-e6a154cbdf5a,Bucket: testbucketohiodap key:562sales_10000.csv processed. record 0 = ,33IsIs,18,0,1576097353
0,19,2019/12/11/[$LATEST]73f4ba2564db4ae3b1d1517bb751527b,35148,178,2,1149042,27,5,0,0,0,169,0,62,0,0,9,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,527,13,4,2958212,7896.99,689,0,bucketname is = testbucketohiodap! This is an attributed added to the Inspector!,0,83967,15,{'bucketname': 'testbucketohiodap'; 'key': '562sales_10000.csv'},8111.99,215,3230668,211,483e8892-3216-444b-824c-0e3788b30bd2,Bucket: testbucketohiodap key:562sales_10000.csv processed. record 0 = ,QI3xXB,22,0,1576093958
