2019-12-11 13:45:29.127288 - Python Partest Version 0.5
Setting up test: runsperthread=1 threads=1 totalruns=1 payload=[{'bucketname': 'testbucketohiodap' 'key': '562sales_50000_new.csv' 'filterBy': '{ \n\t\t"Region": ["Austrailia_Oceania"]\n\t\t"Item_Type":["Office_Supplies"]\n\t\t"Sales_Channel":["Offline"]\n\t\t"Order_Priority":["Medium"]\n\t\t"Country":["Fiji"]\n\t}' 'aggregateBy': '{\n\t\t"max":["Units_Sold"]\n\t\t"min":["Units_Sold"]\n\t\t"avg":["Order_Processing_Time""Gross_Margin""Units_Sold"]\n\t\t"sum":["Units_Sold""Total_Revenue""Total_Profit"]\n\t}' 'tablename': 'mytable_50000'}]

Raw results of each run:
1_run_id,2_thread_id,containerID,contextSwitches,contextSwitchesDelta,cpuCores,cpuIdle,cpuIdleDelta,cpuIowait,cpuIowaitDelta,cpuIrq,cpuIrqDelta,cpuKrn,cpuKrnDelta,cpuModel,cpuNice,cpuNiceDelta,cpuSoftIrq,cpuSoftIrqDelta,cpuType,cpuUsr,cpuUsrDelta,frameworkRuntime,freeMemory,iteration,latency,majorPageFaults,majorPageFaultsDelta,newcontainer,pageFaults,pageFaultsDelta,payload,roundTripTime,runtime,tenants[vmID],totalMemory,userRuntime,uuid,value,vmID,vmID[iteration],vmcpusteal,vmcpustealDelta,vmuptime,zTenancy[vmID]
0,0,2019/12/11/[$LATEST]1c52fb1917804e97aa2fa76116fc338b,49062,571,2,1010406,664,6,0,0,0,217,7,62,0,0,26,5,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,990,87,4,2834380,1,975.46,704,0,0,135459,12347,{'bucketname': 'testbucketohiodap'; 'key': '562sales_50000_new.csv'; 'filterBy': '{ \n\t\t"Region": ["Austrailia;_Oceania"];\n\t\t"Item_Type":["Office_Supplies"];\n\t\t"Sales_Channel":["Offline"];\n\t\t"Order_Priority":["Medium"];\n\t\t"Country":["Fiji"]\n\t}'; 'aggregateBy': '{\n\t\t"max":["Units_Sold"];\n\t\t"min":["Units_Sold"];\n\t\t"avg":["Order_Processing_Time";"Gross_Margin";"Units_Sold"];\n\t\t"sum":["Units_Sold";"Total_Revenue";"Total_Profit"]\n\t}'; 'tablename': 'mytable_50000'},4808.46,3833,1,3230668,3829,61df1d48-4b0c-479f-a81b-f9c9451af112,temp,IX5VMp,IX5VMp[1],45,0,1576095649,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62 - 1
0,0,2019/12/11/[$LATEST]1c52fb1917804e97aa2fa76116fc338b,49752,531,2,1011302,665,6,0,0,0,224,1,62,0,0,31,4,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,1078,92,4,2801408,2,1253.09,704,0,0,147985,3961,{'bucketname': 'testbucketohiodap'; 'key': '562sales_50000_new.csv'; 'filterBy': '{ \n\t\t"Region": ["Austrailia;_Oceania"];\n\t\t"Item_Type":["Office_Supplies"];\n\t\t"Sales_Channel":["Offline"];\n\t\t"Order_Priority":["Medium"];\n\t\t"Country":["Fiji"]\n\t}'; 'aggregateBy': '{\n\t\t"max":["Units_Sold"];\n\t\t"min":["Units_Sold"];\n\t\t"avg":["Order_Processing_Time";"Gross_Margin";"Units_Sold"];\n\t\t"sum":["Units_Sold";"Total_Revenue";"Total_Profit"]\n\t}'; 'tablename': 'mytable_50000'},5090.09,3837,1,3230668,3833,61df1d48-4b0c-479f-a81b-f9c9451af112,temp,IX5VMp,IX5VMp[2],45,2,1576095649,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62 - 1
0,0,2019/12/11/[$LATEST]1c52fb1917804e97aa2fa76116fc338b,50454,566,2,1012223,871,6,0,0,0,225,1,62,0,0,35,4,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,1170,86,3,2801456,3,1189.15,704,0,0,152124,2499,{'bucketname': 'testbucketohiodap'; 'key': '562sales_50000_new.csv'; 'filterBy': '{ \n\t\t"Region": ["Austrailia;_Oceania"];\n\t\t"Item_Type":["Office_Supplies"];\n\t\t"Sales_Channel":["Offline"];\n\t\t"Order_Priority":["Medium"];\n\t\t"Country":["Fiji"]\n\t}'; 'aggregateBy': '{\n\t\t"max":["Units_Sold"];\n\t\t"min":["Units_Sold"];\n\t\t"avg":["Order_Processing_Time";"Gross_Margin";"Units_Sold"];\n\t\t"sum":["Units_Sold";"Total_Revenue";"Total_Profit"]\n\t}'; 'tablename': 'mytable_50000'},6011.15,4822,1,3230668,4818,61df1d48-4b0c-479f-a81b-f9c9451af112,temp,IX5VMp,IX5VMp[3],47,2,1576095649,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62 - 1
0,0,2019/12/11/[$LATEST]1c52fb1917804e97aa2fa76116fc338b,51198,578,2,1013319,756,6,0,0,0,226,2,62,0,0,39,3,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,1257,89,4,2801332,4,1223.34,704,0,0,154797,2721,{'bucketname': 'testbucketohiodap'; 'key': '562sales_50000_new.csv'; 'filterBy': '{ \n\t\t"Region": ["Austrailia;_Oceania"];\n\t\t"Item_Type":["Office_Supplies"];\n\t\t"Sales_Channel":["Offline"];\n\t\t"Order_Priority":["Medium"];\n\t\t"Country":["Fiji"]\n\t}'; 'aggregateBy': '{\n\t\t"max":["Units_Sold"];\n\t\t"min":["Units_Sold"];\n\t\t"avg":["Order_Processing_Time";"Gross_Margin";"Units_Sold"];\n\t\t"sum":["Units_Sold";"Total_Revenue";"Total_Profit"]\n\t}'; 'tablename': 'mytable_50000'},5484.34,4261,1,3230668,4256,61df1d48-4b0c-479f-a81b-f9c9451af112,temp,IX5VMp,IX5VMp[4],49,1,1576095649,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62 - 1
Successful Runs: 4

Category containerID:
