2019-12-11 18:11:41.108761 - Python Partest Version 0.5
Setting up test: runsperthread=1 threads=50 totalruns=50 payload=[{'bucketname': 'testbucketohiodap' 'key': '562sales_100.csv' 'filterBy': '{ \n\t\t"Region": ["Austrailia_Oceania"]\n\t\t"Item_Type":["Office_Supplies"]\n\t\t"Sales_Channel":["Offline"]\n\t\t"Order_Priority":["Medium"]\n\t\t"Country":["Fiji"]\n\t}' 'aggregateBy': '{\n\t\t"max":["Units_Sold"]\n\t\t"min":["Units_Sold"]\n\t\t"avg":["Order_Processing_Time""Gross_Margin""Units_Sold"]\n\t\t"sum":["Units_Sold""Total_Revenue""Total_Profit"]\n\t}' 'tablename': 'mytable_100'}]

Raw results of each run:
1_run_id,2_thread_id,containerID,contextSwitches,contextSwitchesDelta,cpuCores,cpuIdle,cpuIdleDelta,cpuIowait,cpuIowaitDelta,cpuIrq,cpuIrqDelta,cpuKrn,cpuKrnDelta,cpuModel,cpuNice,cpuNiceDelta,cpuSoftIrq,cpuSoftIrqDelta,cpuType,cpuUsr,cpuUsrDelta,frameworkRuntime,freeMemory,latency,majorPageFaults,majorPageFaultsDelta,newcontainer,pageFaults,pageFaultsDelta,payload,roundTripTime,runtime,totalMemory,userRuntime,uuid,value,vmID,vmcpusteal,vmcpustealDelta,vmuptime
0,1,2019/12/12/[$LATEST]a4041c2449aa4d3d94481ce72f11f19b,40490,120,2,1257969,29,7,0,0,0,185,0,62,0,0,4,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,317,9,5,2976976,5712.19,705,0,0,84833,10,{'bucketname': 'testbucketohiodap'; 'key': '562sales_100.csv'; 'filterBy': '{ \n\t\t"Region": ["Austrailia;_Oceania"];\n\t\t"Item_Type":["Office_Supplies"];\n\t\t"Sales_Channel":["Offline"];\n\t\t"Order_Priority":["Medium"];\n\t\t"Country":["Fiji"]\n\t}'; 'aggregateBy': '{\n\t\t"max":["Units_Sold"];\n\t\t"min":["Units_Sold"];\n\t\t"avg":["Order_Processing_Time";"Gross_Margin";"Units_Sold"];\n\t\t"sum":["Units_Sold";"Total_Revenue";"Total_Profit"]\n\t}'; 'tablename': 'mytable_100'},5909.19,197,3230668,191,9fb36537-e31d-47d0-a633-1356adb0b872,temp,j9EnMr,63,0,1576110404
0,4,2019/12/12/[$LATEST]bb2dd793bdae4ec58e5c01544a9579dd,47075,76,2,1368118,16,6,0,0,0,193,0,62,0,0,9,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,395,2,4,2974704,6035.24,703,0,0,92434,2,{'bucketname': 'testbucketohiodap'; 'key': '562sales_100.csv'; 'filterBy': '{ \n\t\t"Region": ["Austrailia;_Oceania"];\n\t\t"Item_Type":["Office_Supplies"];\n\t\t"Sales_Channel":["Offline"];\n\t\t"Order_Priority":["Medium"];\n\t\t"Country":["Fiji"]\n\t}'; 'aggregateBy': '{\n\t\t"max":["Units_Sold"];\n\t\t"min":["Units_Sold"];\n\t\t"avg":["Order_Processing_Time";"Gross_Margin";"Units_Sold"];\n\t\t"sum":["Units_Sold";"Total_Revenue";"Total_Profit"]\n\t}'; 'tablename': 'mytable_100'},6137.24,102,3230668,98,21c6f8b7-204d-4c0a-9179-d4d476b92eeb,temp,kYQyQz,40,0,1576109853
0,2,2019/12/12/[$LATEST]bb2dd793bdae4ec58e5c01544a9579dd,46843,130,2,1368070,32,6,0,0,0,193,0,62,0,0,9,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,390,5,4,2974680,6020.24,703,0,0,92250,5,{'bucketname': 'testbucketohiodap'; 'key': '562sales_100.csv'; 'filterBy': '{ \n\t\t"Region": ["Austrailia;_Oceania"];\n\t\t"Item_Type":["Office_Supplies"];\n\t\t"Sales_Channel":["Offline"];\n\t\t"Order_Priority":["Medium"];\n\t\t"Country":["Fiji"]\n\t}'; 'aggregateBy': '{\n\t\t"max":["Units_Sold"];\n\t\t"min":["Units_Sold"];\n\t\t"avg":["Order_Processing_Time";"Gross_Margin";"Units_Sold"];\n\t\t"sum":["Units_Sold";"Total_Revenue";"Total_Profit"]\n\t}'; 'tablename': 'mytable_100'},6199.24,179,3230668,174,21c6f8b7-204d-4c0a-9179-d4d476b92eeb,temp,kYQyQz,40,0,1576109853
0,3,2019/12/12/[$LATEST]bb2dd793bdae4ec58e5c01544a9579dd,47234,61,2,1368137,18,6,0,0,0,193,1,62,0,0,9,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,397,2,4,2974696,6319.24,703,0,0,92608,1,{'bucketname': 'testbucketohiodap'; 'key': '562sales_100.csv'; 'filterBy': '{ \n\t\t"Region": ["Austrailia;_Oceania"];\n\t\t"Item_Type":["Office_Supplies"];\n\t\t"Sales_Channel":["Offline"];\n\t\t"Order_Priority":["Medium"];\n\t\t"Country":["Fiji"]\n\t}'; 'aggregateBy': '{\n\t\t"max":["Units_Sold"];\n\t\t"min":["Units_Sold"];\n\t\t"avg":["Order_Processing_Time";"Gross_Margin";"Units_Sold"];\n\t\t"sum":["Units_Sold";"Total_Revenue";"Total_Profit"]\n\t}'; 'tablename': 'mytable_100'},6434.24,115,3230668,111,21c6f8b7-204d-4c0a-9179-d4d476b92eeb,temp,kYQyQz,40,0,1576109853
0,0,2019/12/12/[$LATEST]bb2dd793bdae4ec58e5c01544a9579dd,47623,58,2,1368233,14,6,0,0,0,195,0,62,0,0,9,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,404,3,8,2974548,6631.51,703,0,0,92971,6,{'bucketname': 'testbucketohiodap'; 'key': '562sales_100.csv'; 'filterBy': '{ \n\t\t"Region": ["Austrailia;_Oceania"];\n\t\t"Item_Type":["Office_Supplies"];\n\t\t"Sales_Channel":["Offline"];\n\t\t"Order_Priority":["Medium"];\n\t\t"Country":["Fiji"]\n\t}'; 'aggregateBy': '{\n\t\t"max":["Units_Sold"];\n\t\t"min":["Units_Sold"];\n\t\t"avg":["Order_Processing_Time";"Gross_Margin";"Units_Sold"];\n\t\t"sum":["Units_Sold";"Total_Revenue";"Total_Profit"]\n\t}'; 'tablename': 'mytable_100'},6723.51,92,3230668,84,21c6f8b7-204d-4c0a-9179-d4d476b92eeb,temp,kYQyQz,40,0,1576109853
0,11,2019/12/12/[$LATEST]a4041c2449aa4d3d94481ce72f11f19b,40826,93,2,1258171,24,7,0,0,0,185,0,62,0,0,4,1,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,327,9,9,2976780,6481.7,705,0,0,85030,126,{'bucketname': 'testbucketohiodap'; 'key': '562sales_100.csv'; 'filterBy': '{ \n\t\t"Region": ["Austrailia;_Oceania"];\n\t\t"Item_Type":["Office_Supplies"];\n\t\t"Sales_Channel":["Offline"];\n\t\t"Order_Priority":["Medium"];\n\t\t"Country":["Fiji"]\n\t}'; 'aggregateBy': '{\n\t\t"max":["Units_Sold"];\n\t\t"min":["Units_Sold"];\n\t\t"avg":["Order_Processing_Time";"Gross_Margin";"Units_Sold"];\n\t\t"sum":["Units_Sold";"Total_Revenue";"Total_Profit"]\n\t}'; 'tablename': 'mytable_100'},6659.7,178,3230668,168,9fb36537-e31d-47d0-a633-1356adb0b872,temp,j9EnMr,63,0,1576110404
0,8,2019/12/12/[$LATEST]bb2dd793bdae4ec58e5c01544a9579dd,47395,64,2,1368219,13,6,0,0,0,194,0,62,0,0,9,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,400,3,3,2974688,6686.98,703,0,0,92784,2,{'bucketname': 'testbucketohiodap'; 'key': '562sales_100.csv'; 'filterBy': '{ \n\t\t"Region": ["Austrailia;_Oceania"];\n\t\t"Item_Type":["Office_Supplies"];\n\t\t"Sales_Channel":["Offline"];\n\t\t"Order_Priority":["Medium"];\n\t\t"Country":["Fiji"]\n\t}'; 'aggregateBy': '{\n\t\t"max":["Units_Sold"];\n\t\t"min":["Units_Sold"];\n\t\t"avg":["Order_Processing_Time";"Gross_Margin";"Units_Sold"];\n\t\t"sum":["Units_Sold";"Total_Revenue";"Total_Profit"]\n\t}'; 'tablename': 'mytable_100'},6771.98,85,3230668,82,21c6f8b7-204d-4c0a-9179-d4d476b92eeb,temp,kYQyQz,40,0,1576109853
0,7,2019/12/12/[$LATEST]5eddf8ac7c8b4549b4eea4dc6018f0e3,34615,119,2,701371,28,6,0,0,0,160,0,62,0,0,5,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,325,7,3,2971920,6729.73,704,0,0,88445,9,{'bucketname': 'testbucketohiodap'; 'key': '562sales_100.csv'; 'filterBy': '{ \n\t\t"Region": ["Austrailia;_Oceania"];\n\t\t"Item_Type":["Office_Supplies"];\n\t\t"Sales_Channel":["Offline"];\n\t\t"Order_Priority":["Medium"];\n\t\t"Country":["Fiji"]\n\t}'; 'aggregateBy': '{\n\t\t"max":["Units_Sold"];\n\t\t"min":["Units_Sold"];\n\t\t"avg":["Order_Processing_Time";"Gross_Margin";"Units_Sold"];\n\t\t"sum":["Units_Sold";"Total_Revenue";"Total_Profit"]\n\t}'; 'tablename': 'mytable_100'},6910.73,181,3230668,177,50788aa3-b69a-4c7d-9113-1840a7c54734,temp,cbMOzF,19,0,1576113189
0,5,2019/12/12/[$LATEST]5eddf8ac7c8b4549b4eea4dc6018f0e3,34849,81,2,701418,6,6,0,0,0,160,1,62,0,0,5,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,333,6,4,2971788,6899.43,704,0,0,88636,3,{'bucketname': 'testbucketohiodap'; 'key': '562sales_100.csv'; 'filterBy': '{ \n\t\t"Region": ["Austrailia;_Oceania"];\n\t\t"Item_Type":["Office_Supplies"];\n\t\t"Sales_Channel":["Offline"];\n\t\t"Order_Priority":["Medium"];\n\t\t"Country":["Fiji"]\n\t}'; 'aggregateBy': '{\n\t\t"max":["Units_Sold"];\n\t\t"min":["Units_Sold"];\n\t\t"avg":["Order_Processing_Time";"Gross_Margin";"Units_Sold"];\n\t\t"sum":["Units_Sold";"Total_Revenue";"Total_Profit"]\n\t}'; 'tablename': 'mytable_100'},6977.43,78,3230668,73,50788aa3-b69a-4c7d-9113-1840a7c54734,temp,cbMOzF,19,0,1576113189
0,10,2019/12/12/[$LATEST]bb2dd793bdae4ec58e5c01544a9579dd,47771,60,2,1368264,30,6,0,0,0,195,0,62,0,0,9,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 62,407,6,4,2974548,6841.76,703,0,0,93160,22,{'bucketname': 'testbucketohiodap'; 'key': '562sales_100.csv'; 'filterBy': '{ \n\t\t"Region": ["Austrailia;_Oceania"];\n\t\t"Item_Type":["Office_Supplies"];\n\t\t"Sales_Channel":["Offline"];\n\t\t"Order_Priority":["Medium"];\n\t\t"Country":["Fiji"]\n\t}'; 'aggregateBy': '{\n\t\t"max":["Units_Sold"];\n\t\t"min":["Units_Sold"];\n\t\t"avg":["Order_Processing_Time";"Gross_Margin";"Units_Sold"];\n\t\t"sum":["Units_Sold";"Total_Revenue";"Total_Profit"]\n\t}'; 'tablename': 'mytable_100'},7021.76,180,3230668,175,21c6f8b7-204d-4c0a-9179-d4d476b92eeb,temp,kYQyQz,40,0,1576109853
